target,target_col,horizon,model,params_json,fold,rmse,mae,oos_r2_vs_persistence,row_count,train_end,test_start,test_end
CPI,cpi_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",1,3.7138826342167537,3.0618945265924067,-0.7523277097020227,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",2,4.784625455884427,3.2892371311704003,0.5933705406785297,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",3,1.563092064980986,1.1965536542620192,-0.15045812852369278,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",4,2.9637714106353563,2.432547455344364,-1.4555606217639125,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.9}",1,3.739708008083369,3.126891392483759,-0.7767829048641535,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.9}",2,4.56922442981331,3.1704254264302945,0.6291588440054214,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.9}",3,1.6917510171101762,1.3371145412803498,-0.3476421710167208,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.9}",4,3.1630399554792548,2.646682572862308,-1.7968592244462278,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 0.01}",1,2.437246558396071,2.0542604669774915,-1.469448396587273,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 0.01}",2,4.563911203350545,3.7790002618502507,0.12096984793831078,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 0.01}",3,1.9448704375229278,1.6857314662768048,-2.7834721797173136,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 0.01}",4,1.7045249554677544,1.4096746835056841,0.10465138760381065,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 0.1}",1,2.4292942402811213,2.044654351454545,-1.453359912065682,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 0.1}",2,4.517296490854989,3.715390602129247,0.1388345599086137,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 0.1}",3,1.9087591896048985,1.651801792264712,-2.6442778115486076,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 0.1}",4,1.7039491537806628,1.4060419244698488,0.10525619677677855,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 0.5}",1,2.4088929643075327,2.022498236283557,-1.4123261795681072,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 0.5}",2,4.38135894277249,3.5161054830050817,0.18988426329777308,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 0.5}",3,1.8024687198235676,1.5502649684660224,-2.2497104597684485,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 0.5}",4,1.7043827826815263,1.3920018820128457,0.10480074170709663,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 1.0}",1,2.3977159050146737,2.0138533872359243,-1.3899921358477814,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 1.0}",2,4.287218479229125,3.3637344842372983,0.22432350377151133,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 1.0}",3,1.7296430446407354,1.479698686983748,-1.9924173524808282,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 1.0}",4,1.709036194620072,1.3809406293166688,0.09990581114666641,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 2.0}",1,2.3905523771378125,2.0142723740506328,-1.3757325650275263,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 2.0}",2,4.184070821708272,3.193866225297919,0.26119903480817364,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 2.0}",3,1.6537273876897765,1.4123875377301862,-1.7355019751436416,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 2.0}",4,1.723772953819423,1.3749769431612882,0.08431613537587579,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 5.0}",1,2.393233893945187,2.034648692421493,-1.3810653407005273,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 5.0}",2,4.042985725737419,2.99254739589262,0.3101831221070557,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 5.0}",3,1.562190602635967,1.3320721212009754,-1.4410531571862562,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 5.0}",4,1.7732010745632991,1.3876905805839013,0.03104990750254577,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 10.0}",1,2.398054938736992,2.0558710938493383,-1.3906680668162759,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 10.0}",2,3.927415486954752,2.851524001947657,0.34905679662666556,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 10.0}",3,1.4966124089774233,1.2694596169453483,-1.2404119399342237,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,Ridge,"{""alpha"": 10.0}",4,1.8410701097035052,1.4295778212286363,-0.04454244256618378,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,Lasso,"{""alpha"": 0.001}",1,2.428241175883112,2.042868179094635,-1.4512333800294166,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,Lasso,"{""alpha"": 0.001}",2,4.443117959745825,3.608324131932862,0.1668847447221865,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,Lasso,"{""alpha"": 0.001}",3,1.9073853705613804,1.650371330247641,-2.6390338011402754,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,Lasso,"{""alpha"": 0.001}",4,1.7027332663104275,1.400162940675992,0.10653266635648262,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,Lasso,"{""alpha"": 0.005}",1,2.3857324808788323,1.9903546480310228,-1.3661621904802503,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,Lasso,"{""alpha"": 0.005}",2,4.125390326036507,3.074539083437462,0.2817766970887998,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,Lasso,"{""alpha"": 0.005}",3,1.744333785880849,1.4927201436675277,-2.0434654806184347,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,Lasso,"{""alpha"": 0.005}",4,1.71036325854235,1.3767864967121584,0.09850742498569043,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,Lasso,"{""alpha"": 0.01}",1,2.3450340789699795,1.957172087033987,-1.2861216710840453,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,Lasso,"{""alpha"": 0.01}",2,4.095284863942907,3.032365929976759,0.2922210656003522,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,Lasso,"{""alpha"": 0.01}",3,1.5556889010096706,1.3315795914078725,-1.4207765374257106,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,Lasso,"{""alpha"": 0.01}",4,1.7263621851157127,1.372217347190524,0.08156322298223584,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,Lasso,"{""alpha"": 0.02}",1,2.345834248690556,1.9704980748168068,-1.287682072656406,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,Lasso,"{""alpha"": 0.02}",2,4.063701138202192,2.9946460244074515,0.30309605764538283,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,Lasso,"{""alpha"": 0.02}",3,1.4984318477419378,1.2771097971681986,-1.2458626098490768,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,Lasso,"{""alpha"": 0.02}",4,1.761562748730655,1.3839255314453678,0.04372748722269859,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,Lasso,"{""alpha"": 0.05}",1,2.3564972569008504,2.0171532599137723,-1.3085266939899132,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,Lasso,"{""alpha"": 0.05}",2,3.9727421648685772,2.885123686463178,0.33394489743072064,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,Lasso,"{""alpha"": 0.05}",3,1.4671848073145655,1.2398535462087295,-1.1531725641554575,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,Lasso,"{""alpha"": 0.05}",4,1.96604868330971,1.5451447529493443,-0.1911706174581398,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,Lasso,"{""alpha"": 0.1}",1,2.363048347884224,2.057054398324268,-1.3213799998356284,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,Lasso,"{""alpha"": 0.1}",2,3.7845282480044635,2.7040337129663947,0.3955604097355073,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,Lasso,"{""alpha"": 0.1}",3,1.3779040169250427,1.1499794248327138,-0.8990969108442444,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,Lasso,"{""alpha"": 0.1}",4,2.127416858210335,1.7041328202212802,-0.3947315645753191,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.2}",1,2.4326191480798496,2.0485654365835275,-1.4600801994917476,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.2}",2,4.508431551221714,3.7027348169602674,0.14221122063149738,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.2}",3,1.9020548540822872,1.645445521348565,-2.618722410984356,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.2}",4,1.7035329817415357,1.4031104346099759,0.10569320732819232,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.5}",1,2.431033443575695,2.046526837505899,-1.456874034783104,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.5}",2,4.484136832555863,3.6680593217325375,0.151431095427902,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.5}",3,1.9039424313850366,1.6471885888710023,-2.6259083316076923,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.5}",4,1.7032241773628163,1.4020360095115219,0.1060174051286007,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.8}",1,2.4293812289625882,2.044372476479644,-1.453535616071703,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.8}",2,4.459704204755009,3.6327825486138634,0.160653064278778,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.8}",3,1.9059615505399867,1.6490546467612188,-2.6336029161266543,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.8}",4,1.7029255006928705,1.4009246937747495,0.10633091445572385,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.95}",1,2.428529639430307,2.0432496064659893,-1.4518158044462233,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.95}",2,4.447309552222338,3.6145460614899183,0.16531209827704552,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.95}",3,1.9070266245310208,1.6500395673324932,-2.6376650518767404,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.95}",4,1.7027808910483535,1.400354958114141,0.10648268584159981,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.2}",1,2.401028862673912,2.012047659363956,-1.396601269900421,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.2}",2,4.21697400758267,3.2368712071026486,0.24953360746243203,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.2}",3,1.6929712774588204,1.4460064847860772,-1.8668724750558363,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.2}",4,1.7190260293680315,1.3764405040292373,0.08935241021983731,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.5}",1,2.379631620024047,1.986494891457951,-1.354076033453993,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.5}",2,4.104939360226133,3.045666297707547,0.2888800019643849,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.5}",3,1.661613550905102,1.4194854375936394,-1.7616538694588528,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.5}",4,1.7224297617407631,1.3756551170451576,0.08574261108009318,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.8}",1,2.347810619785337,1.9584153361567032,-1.2915384519652182,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.8}",2,4.0977386246908,3.0359593473314828,0.29137265552970104,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.8}",3,1.6106267541667585,1.3776075545858868,-1.5947708639313052,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.8}",4,1.7258518095199524,1.374342418435925,0.08210618949508319,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.95}",1,2.3456568008743486,1.9574069922368347,-1.2873359878171922,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.95}",2,4.095837203605884,3.033237867451468,0.2920301334653983,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.95}",3,1.5717845091424958,1.3451874399518686,-1.4711277821318447,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.95}",4,1.7262190348921715,1.3727484267672048,0.08171553051090152,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.2}",1,2.373969527584009,2.0044828788283198,-1.3428867901256587,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.2}",2,4.019013394517831,2.9506520665902785,0.3183392197450974,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.2}",3,1.4974716696410661,1.274134424743478,-1.242985285543027,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.2}",4,1.8346217749581335,1.4289191234536736,-0.037238251741442685,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.5}",1,2.366857692270397,2.0075868917059827,-1.3288703785165752,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.5}",2,4.0036004844422095,2.9288874101823206,0.32355753046488966,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.5}",3,1.4784606926385202,1.2552468449379213,-1.1863956772739987,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.5}",4,1.8698479735663673,1.4596794635969843,-0.07745225130206657,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.8}",1,2.3586240788120483,2.011310341888723,-1.3126956280178974,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.8}",2,3.9852175986076954,2.903176077549381,0.32975516013299633,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.8}",3,1.475583994336832,1.2495305141446937,-1.1778956450406124,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.8}",4,1.9173176687842566,1.4998523940358934,-0.132853069767213,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.95}",1,2.356705362862836,2.0153813917831522,-1.3089344512069059,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.95}",2,3.975828184526504,2.8897262823633585,0.3329097144799442,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.95}",3,1.4694276693297066,1.2424181607288183,-1.159760636967158,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.95}",4,1.9525463558052094,1.53193607193504,-0.1748654802033287,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.1}",1,2.406722425640161,2.040215304952665,-1.407980873776384,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.1}",2,3.784685641152129,2.7907609528173585,0.39551013312415273,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.1}",3,2.28128457000999,2.033492758512924,-4.2055679637317915,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.1}",4,1.6011549199621846,1.3448214931074183,0.20995442449040458,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.35}",1,2.3231489545429733,1.9398566319403738,-1.2436501397873618,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.35}",2,4.078341827979015,3.0982295881261206,0.298065405034331,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.35}",3,2.322240949300543,2.0683027544098627,-4.394159112592879,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.35}",4,1.5951220893129692,1.3393095136013806,0.21589667534817003,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.5}",1,2.313236421982435,1.9188571805488923,-1.2245443419569937,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.5}",2,4.237764764260846,3.2767674693350686,0.24211538437813251,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.5}",3,2.261989698596112,1.9957169419807208,-4.117884027270724,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.5}",4,1.621307112132829,1.3675386463298422,0.18994219189475003,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.75}",1,2.373481034716932,1.9741744013660343,-1.3419226954129115,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.75}",2,4.337214558565633,3.430947982150455,0.20612666683942515,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.75}",3,2.1271279375498087,1.8648112537885715,-3.5258110468898876,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.75}",4,1.6240093752792721,1.353546964629904,0.18723966433551542,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.1}",1,2.4067096029877786,2.040199922363036,-1.4079552151303294,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.1}",2,3.7846646352170787,2.790746783014251,0.3955168432400502,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.1}",3,2.281107747240241,2.0333147762379347,-4.204761026022272,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.1}",4,1.6011225581218052,1.3447784826978282,0.20998636027639328,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.35}",1,2.323078722981634,1.939790709802683,-1.2435144854030251,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.35}",2,4.078323839943562,3.0982011928642224,0.29807159696088714,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.35}",3,2.322010659882683,2.068068803449203,-4.393089321649075,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.35}",4,1.5951111205045294,1.3392955069333905,0.21590745903632957,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.5}",1,2.3132400765923107,1.91886049540639,-1.2245513709386104,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.5}",2,4.2377289526247575,3.2767079730381306,0.24212819347674097,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.5}",3,2.26188521709016,1.9956157430915493,-4.117411247150366,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.5}",4,1.6212940392310646,1.3675227219730501,0.18995525513659461,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.75}",1,2.3734981347575244,1.9741943132227449,-1.3419564408836626,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.75}",2,4.337169316274797,3.4308765491831763,0.206143228833495,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.75}",3,2.12701462280673,1.86469708413684,-3.525328868599521,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.75}",4,1.624001976464576,1.3535351733054515,0.1872470700186467,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.1}",1,2.406711383965388,2.0402019357998857,-1.4079587789303853,37,2005-02-01,2005-03-01,2008-03-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.1}",2,3.784707353678732,2.7907794965811834,0.3955031972561789,37,2008-03-01,2008-04-01,2011-04-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.1}",3,2.279514017139369,2.0316928137816497,-4.197490798109962,37,2011-04-01,2011-05-01,2014-05-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.1}",4,1.600969880317416,1.3445820699275692,0.21013701932056394,37,2014-05-01,2014-06-01,2017-06-01
CPI,cpi_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.35}",1,2.3229730602312544,1.9396874873695786,-1.2433104023320714,37,2005-02-01,2005-03-01,2008-03-01
